ID,NOMB_PROY,COD_PROY,ETAP_PROY,JEFE_PROY,INST_PROY,NOM_SECTOR,COD_REG,VARIABLE,FECHA_INI,FECHA_TER,HORA_INI,HORA_FIN,N_ESTACION,LATITUD,LONGUITUD,PROF_SECT,VARIABLE_MUESTREO,VALOR,FECHA_INICIO,FECHA_TERMINO
90,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Desertores,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-18,2020-12-18,10:50:00,11:15:00,6,-42.7018055555556,-73.09280555555556,4,TEMP_REPL_2,11.8,18/12/2020 10:50:00,18/12/2020 11:15:00
91,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-11,2020-10-11,16:05:00,16:40:00,6,-43.1953333333333,-73.63644444444445,12,TEMP_REPL_2,10.2,11/10/2020 16:05:00,11/10/2020 16:40:00
92,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-11,2020-10-11,13:40:00,14:15:00,8,-43.1249444444444,-73.73208333333334,12.3,TEMP_REPL_2,11.6,11/10/2020 13:40:00,11/10/2020 14:15:00
93,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-11,2020-10-11,15:00:00,15:30:00,11,-43.1422777777778,-73.67047222222222,10,TEMP_REPL_2,11.3,11/10/2020 15:00:00,11/10/2020 15:30:00
94,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-12,2020-10-12,09:10:00,10:16:00,12,-43.1926388888889,-73.57327777777778,40,TEMP_REPL_2,10.5,12/10/2020 09:10:00,12/10/2020 10:16:00
95,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-12,2020-10-12,13:15:00,13:33:00,13,-43.1409722222222,-73.54980555555555,4,TEMP_REPL_2,10.6,12/10/2020 13:15:00,12/10/2020 13:33:00
96,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-12,2020-10-12,15:29:00,17:01:00,19,-43.0520833333333,-73.46297222222222,22,TEMP_REPL_2,11.2,12/10/2020 15:29:00,12/10/2020 17:01:00
97,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-12,2020-10-12,17:05:00,17:44:00,21,-43.0350277777778,-73.52586111111111,12,TEMP_REPL_2,10.9,12/10/2020 17:05:00,12/10/2020 17:44:00
98,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-12,2020-10-12,18:15:00,18:23:00,22,-42.9893888888889,-73.46819444444445,25,TEMP_REPL_2,10.3,12/10/2020 18:15:00,12/10/2020 18:23:00
99,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-13,2020-10-13,08:57:00,09:33:00,26,-42.9392222222222,-73.6138611111111,12,TEMP_REPL_2,10.8,13/10/2020 08:57:00,13/10/2020 09:33:00
100,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-13,2020-10-13,09:50:00,10:20:00,28,-42.9238611111111,-73.58463888888889,15,TEMP_REPL_2,10.7,13/10/2020 09:50:00,13/10/2020 10:20:00
101,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-13,2020-10-13,11:14:00,11:20:00,32,-42.8563333333333,-73.69191666666667,27,TEMP_REPL_2,10.6,13/10/2020 11:14:00,13/10/2020 11:20:00
102,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Quellon,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-10-13,2020-10-13,12:40:00,13:00:00,39,-42.90425,-73.49108333333334,30,TEMP_REPL_2,11,13/10/2020 12:40:00,13/10/2020 13:00:00
103,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Hornopiren,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-20,2020-12-20,20:30:00,21:00:00,3,-42.0741944444444,-72.46658333333333,30,TEMP_REPL_2,11.9,20/12/2020 20:30:00,20/12/2020 21:00:00
104,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Hornopiren,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-21,2020-12-21,09:53:00,10:30:00,6,-42.036,-72.59958333333333,20,TEMP_REPL_2,13.8,21/12/2020 09:53:00,21/12/2020 10:30:00
105,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Hornopiren,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-21,2020-12-21,08:54:00,09:50:00,7,-42.0503611111111,-72.59369444444444,40,TEMP_REPL_2,12.1,21/12/2020 08:54:00,21/12/2020 09:50:00
106,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Hornopiren,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-20,2020-12-20,17:20:00,18:00:00,13,-42.2427222222222,-72.44741666666667,30,TEMP_REPL_2,13.2,20/12/2020 17:20:00,20/12/2020 18:00:00
107,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Hornopiren,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-20,2020-12-20,18:20:00,18:50:00,14,-42.2568055555556,-72.39633333333333,5,TEMP_REPL_2,15.3,20/12/2020 18:20:00,20/12/2020 18:50:00
108,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Ayacara,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-20,2020-12-20,09:08:00,00:00:00,1,-42.31475,-72.78941666666667,16.6,TEMP_REPL_2,14.4,20/12/2020 09:08:00,20/12/2020 00:00:00
109,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Ayacara,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-19,2020-12-19,19:00:00,19:22:00,2,-42.4094722222222,-72.71861111111112,17.6,TEMP_REPL_2,12,19/12/2020 19:00:00,19/12/2020 19:22:00
110,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Ayacara,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-19,2020-12-19,16:20:00,17:00:00,3,-42.5693611111111,-72.52769444444445,20,TEMP_REPL_2,13.6,19/12/2020 16:20:00,19/12/2020 17:00:00
111,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Ayacara,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-19,2020-12-19,15:11:00,15:42:00,4,-42.5216388888889,-72.69466666666666,24,TEMP_REPL_2,12.1,19/12/2020 15:11:00,19/12/2020 15:42:00
112,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Ayacara,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-19,2020-12-19,11:02:00,11:35:00,7,-42.6251666666667,-72.85427777777778,8,TEMP_REPL_2,12,19/12/2020 11:02:00,19/12/2020 11:35:00
113,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Ayacara,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-19,2020-12-19,09:55:00,10:25:00,9,-42.7091111111111,-72.84969444444444,20.5,TEMP_REPL_2,11.8,19/12/2020 09:55:00,19/12/2020 10:25:00
114,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Chaiten,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-19,2020-12-19,08:48:00,09:30:00,3,-42.7864166666667,-72.84719444444444,2,TEMP_REPL_2,11.8,19/12/2020 08:48:00,19/12/2020 09:30:00
115,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Chaiten,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2020-12-18,2020-12-18,17:56:00,18:20:00,4,-42.9243333333333,-72.74988888888889,16,TEMP_REPL_2,11.6,18/12/2020 17:56:00,18/12/2020 18:20:00
116,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Chaiten,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-02,2021-02-02,15:26:00,15:40:00,12,-43.2441388888889,-72.88561111111112,12.6,TEMP_REPL_2,12.9,02/02/2021 15:26:00,02/02/2021 15:40:00
117,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Chaiten,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-02,2021-02-02,14:40:00,15:12:00,14,-43.2641388888889,-72.97638888888889,12,TEMP_REPL_2,12.3,02/02/2021 14:40:00,02/02/2021 15:12:00
118,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Chaiten,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-02,2021-02-02,10:20:00,10:45:00,18,-43.5916111111111,-73.00625,19,TEMP_REPL_2,13.5,02/02/2021 10:20:00,02/02/2021 10:45:00
119,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Chaiten,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-02,2021-02-02,09:45:00,10:05:00,19,-43.63275,-72.95136111111111,8,TEMP_REPL_2,13.6,02/02/2021 09:45:00,02/02/2021 10:05:00
120,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Chaiten,X,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-02-02,2021-02-02,08:45:00,10:30:00,20,-43.69625,-72.99572222222223,4,TEMP_REPL_2,14.3,02/02/2021 08:45:00,02/02/2021 10:30:00
121,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Guaitecas,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-21,2021-01-21,08:30:00,09:30:00,1,-44.4919722222222,-74.16188888888888,8.7,TEMP_REPL_2,15,21/01/2021 08:30:00,21/01/2021 09:30:00
122,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Guaitecas,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-20,2021-01-20,15:51:00,16:30:00,2,-44.4483333333333,-74.13722222222222,1.8,TEMP_REPL_2,14.4,20/01/2021 15:51:00,20/01/2021 16:30:00
123,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Guaitecas,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-20,2021-01-20,13:40:00,14:05:00,4,-44.2384444444444,-74.22241666666666,2,TEMP_REPL_2,13.7,20/01/2021 13:40:00,20/01/2021 14:05:00
124,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Guaitecas,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-20,2021-01-20,11:25:00,12:30:00,6,-44.1424444444444,-74.03966666666666,21,TEMP_REPL_2,12.3,20/01/2021 11:25:00,20/01/2021 12:30:00
125,ESTUDIO SEGUIMIENTO DESEMPEÑO AMBIENTAL ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2020-2021,656-130,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,GASTON VIDAL,INSTITUTO DE FOMENTO PESQUERO,Guaitecas,XI,"Ph, Temperatura (°C), Redox EHNHE (mV), Sulfuros (µM), Materia orgánica total (%), Abundancia total (ind/m2), N° Taxa, Biomasa total (g/m2), Diversidad de Shannon, Uniformidad de Pielou, AMBI, Clasificacion de perturbacion.",2021-01-20,2021-01-20,10:10:00,10:48:00,7,-44.0815,-73.88158333333334,11.3,TEMP_REPL_2,11.9,20/01/2021 10:10:00,20/01/2021 10:48:00
